item_code,item_name,decision,correct_product_name,correct_product_name_ar
17155,+***imp PANADOL BLUE TAB,auto_matched,+***imp PANADOL BLUE TAB 03,كييس امبريس اظافر صناعيه IMP 03 C
84773,.CALCIMA 30 PICS,auto_matched,CALCI MASH 30 F.C. TABS.,كالسي ماش 30 اقراص
45413,ABIMOL EXTRA 20 TAB.,auto_matched,ABIMOL EXTRA 20 TAB.,ابيمول اكسترا 20 اقراص
45178,ABIMOL SUPP,approved_match,ABIMOL 300 MG 5 RECTAL SUPP.,ابيمول 300 مجم 5 لبوس
85839,ACHTENON 30 TABS,auto_matched,ACHTENON 30 TABS,اكتينون 2 مجم 30 اقراص
81700,ACIVIRAX 400 MG 30 TAB,auto_matched,ACIVIRAX 400 MG 30 TABS,اسيفيراكس 400 مجم 30 اقراص
79378,ACNIACT GEL 15 GM,auto_matched,ACNIACT TOPICAL GEL 15 GM,اكني اكت جل موضعي 15 جم
81251,ACTI-COLLA ADVANCE 10 SACHET,auto_matched,ACTI COLLA ADVANCE 10 SACHETS,اكتي كولا ادفانس 10 اكياس
81013,ACTI-COLLA C 30SACHETS,auto_matched,ACTI COLLA C 30 SACHETS,اكتي كولا سي 30 اكياس
91980,ACTI-MASS MASSAGE CREAM 50GM,auto_matched,ACTI MASS MASSAGE CREAM 50 GM,اكتي ماس مساج كريم 50 جم
58283,ACTIVE HAIR OIL 120 ML,auto_matched,ACTIVE HAIR OIL 120 ML,اكتيف هير زيت 120 مل
58284,ACTIVE SHAMPOO 250 ML,auto_matched,ACTIVE HAIR SHAMPOO 250 ML,اكتيف هير شامبو 250 مل
25153,ACTRAPID HM 100 I.U./ML 10 ML VIAL,auto_matched,ACTRAPID HM 100 I.U. / ML 10 ML VIAL,اكترابيد 100 وحده / 10 مل امبول
74896,ACYCLOVIR 10 GM CREAM,auto_matched,ACYCLOVIR 5 % TOPICAL CREAM 10 GM,اسيكلوفير 5 % كريم 10 جم مصر
74041,ACYCLOVIR 400 MG 35 TAB,auto_matched,ACYCLOVIR 400 STADA 35 TAB.,اسيكلوفير 400 ستادا 35 اقراص
29154,ADAPALENE GEL 30 GM,auto_matched,ADAPALENE GEL 30 GM,ادابالين 0.1 % جل 30 جم
ADW,ADWIFLAM 6 AMP,approved_match,ADWIFLAM 75 MG / 3 ML 6 AMP.,ادويفلام 75 مجم / 3 مل 6 امبول
adw,ADWIFLAM 6 AMP,approved_match,,
87033,AFROMED 30 CAPS,auto_matched,AFROMED 30 CAPS.,افروميد 30 قرص
63136,AGGREX 75 MG 60 TAB,auto_matched,AGGREX 75 MG 60 TABS.,اجريكس 75 مجم 60 اقراص
12522,AGIOLAX 12 SACHETS,auto_matched,AGIOLAX 12 GRANULES IN SACHETS,اجيولاكس 12 اكياس
78296,AIG ESOMEPRAZOLE 40MG 21-CAP,auto_matched,AIG ESOMEPRAZOLE 40 MG 21 CAPS.,ايه اي جي ايزوميبرازول 40 مجم 28 كبسول
91457,ALBUNORM 20% I.V.INFUSION,auto_matched,ALBUNORM 20 % I.V.INFUSION,هيومان البومين 50 مل
62068,ALBUSTIX 8 MG 30 TAB,auto_matched,ALBUSTIX 8 MG 30 TAB.,البوستكس 8 مجم 30 اقراص
18109,ALDOMET 250 MG30 TAB,auto_matched,ALDOMET 250 MG 30 TAB,الدوميت 250 مجم 30 اقراص
88397,ALEXOLYTE 360ML BANANA FLAVOR,auto_matched,ALEXOLYTE (ORS) SYRUP 360 ML BANANA,اليكسولايت شراب جفاف 360 مل موز
83144,ALEXOLYTE 360ML ORANGE FLAVOR SYRUP,auto_matched,ALEXOLYTE (ORS) SYRUP 360 ML ORANGE,اليكسولايت شراب جفاف 360 مل برتقال
83145,ALEXOLYTE 360ML PINEAPPLE FLAVOR,auto_matched,ALEXOLYTE (ORS) SYRUP 360 ML PINEAPPLE,اليكسولايت شراب جفاف 360 مل اناناس
86358,ALEXOLYTE 360ML STRAWBERRY FLAVOR,auto_matched,ALEXOLYTE (ORS) SYRUP 360 ML STRAWBERRY,اليكسولايت شراب جفاف 360 مل فراوله
77044,ALFACALCIDOL 2MCG/ML 10 ML DROPS,auto_matched,ALFACALCIDOL 2 MCG / ML ORAL DPS. 10 ML,الفاكالسيدول 10 مل قطره
74143,ALFACARENO 2MCG/ML ORAL DROPS. 10 ML,auto_matched,ALFACARENO 2 MCG / ML ORAL DROPS. 10 ML,الفاكارينو 2 مكجم / مل قطره 10 مل
89714,ALFATHROMB 5 MCG 20 TABS.,auto_matched,ALFATHROMB 5 MCG 20 TABS,الفاثرومب 5 مكجم 20 اقراص
18992,ALGASON CREAM 40 GM,auto_matched,ALGASON CREAM 40 GM,الجازون كريم 40 جم
73232,ALL- VENT SYRUP 125 ML,auto_matched,ALL VENT SYRUP 125 ML,اولفنت شراب 125 مل
66026,ALLERDEP NASAL SPRAY 60ML,auto_matched,ALLERDEP NASAL SPRAY 60 ML,الليرديب بخاخ الانف 60 مل
81200,ALLERGICASONE NASAL SPRAY,auto_matched,ALLERGICASONE 125 / 50 MCG NASAL SPRAY 140 ACTUATIONS,الليرجيكازون 125 / 50 مكجم بخاخ 140 جرعه
84635,ALVERINSPASM 24 CAPS,auto_matched,ALVERINSPASM 24 S.G.CAPS,الفيرينسبازم 24 كبسول
58927,ALZMENDA 10 MG 21 TAB,auto_matched,ALZMENDA 10 MG 21 F.C.TAB,الزمندا 10 مجم 21 اقراص
58142,AMARYL 1 MG 30 TAB,auto_matched,AMARYL 1 MG 30 TABS.,اماريل 1 مجم 30 اقراص
73363,AMEBAZOLE 1 GM 2 TAB,auto_matched,AMEBAZOL 1 GM 2 F.C. TABS.,اميبازول 1 جم 2 اقراص
85683,AMINORENOCARE 100TABS,auto_matched,AMINORENOCARE 100 TABS,امينورينوكير 100 اقراص
86381,AMIPRIDE 50 MG 30 TABS,auto_matched,AMIPRIDE 50 MG 30 TAB.,اميبريد 50 مجم 30 اقراص
61862,AMLODIPINE 5MG 30 TAB,auto_matched,AMLODIPINE 5 MG 30 TAB.,املوديبين 5 مجم 30 اقراص
81060,AMLOSAZIEDE 10/25/40 MG 30 TAB,auto_matched,AMLOSAZIDE 10 / 25 / 40 MG 30 F.C. TABS.,املوسازيد 10 / 25 / 40 مجم 30 اقراص
83369,AMPIAVA 750MG 30TABLETS,auto_matched,AMPIAVA 750 MG 30 F.C.TABS,امبيافا 750 مجم 30 اقراص
4985,AMRIZOLE 500 MG 20 TAB,auto_matched,AMRIZOLE 500 MG 20 TABS.,امريزول 500 مجم 20 اقراص
16763,AMRIZOLE N SUPP,approved_match,AMRIZOLE N 5 VAG. SUPP.,امريزول ان 5 لبوس
83816,ANA SYLLIUM 30 SACHETS,auto_matched,ANA SYLLIUM 30 SACHETS,اناسيليوم 30 اكياس
81294,ANASTRAZOL SANDOZ 1MG 30TAB,auto_matched,ANASTROZOL SANDOZ 1 MG 30 F.C. TAB.,اناستروزول 1 مجم ساندوز
85262,ANASTROZOL SYNTHON 1 MG 28 TABS,auto_matched,ANASTROZOL SYNTHON 1 MG 28 F.C. TAB.,اناستروزول سينثون 1 مجم 28 اقراص
81590,ANDOCEPTIVE 30/75 MG 21 TAB,auto_matched,ANDOCEPTIVE 30 / 75 MCG 21 COATED TAB.,اندوسبتيف 30 / 75 مجم 21 اقراص
91691,ANDOFLOZIN XR 25MG*100 MG,auto_matched,ANDOFLOZIN XR 25 / 1000 MG 20 F.C. TABS,اندوفلوزين اكس ار 25 / 1000 مجم 20 اقراص
88158,ANDOVIT IRON PLUS 100 ML SYRUP,auto_matched,ANDOVIT IRON PLUS SUSP. 100 ML,اندوفيت ايرون بلس شراب 100 مل
87786,ANDOVIT NEURO 20 F.C. TABS,auto_matched,ANDOVIT NEURO 20 F.C. TABS.,اندوفيت نيورو 20 اقراص
87088,ANORO ELLIPTA 62.5/25,auto_matched,ANORO ELLIPTA 62.5 / 25 MCG INHALER 30 METERED DOSES,انورو اليبيتا جهاز الاستنشاق 62.5 / 25 ميكرو 30 جرعه مقننه
73905,ANTI-COX II 15MG 6 AMP,auto_matched,ANTI COX II 15 MG / 3 ML 6 AMP.,انتي كوكس 15 مجم / 3 مل 6 امبول
74255,ANTIFLU 20 CAP,auto_matched,ANTIFLU 20 CAP.,انتي فلو 20 كبسول
74696,ANTODINE 20 MG 3 AMP,approved_match,ANTODINE 20 MG / 2 ML 3 I.M. OR I.V. AMP,انتودين 20 مجم / 2 مل 3 امبول
73423,ANTODINE 20 MG 30 TAB,auto_matched,ANTODINE 20 MG 30 F.C.TAB.,انتودين 20 مجم 30 اقراص
89426,ANTODINE 6 AMPOULES * 2 ML,approved_match,ANTODINE 20 MG / 2 ML 6 I.M. OR I.V. AMP,انتودين 20 مجم / 2 مل 6 امبول
73857,ANTOPRAL 40 MG 14 TAB,auto_matched,ANTOPRAL 40 MG 14 TAB.,انتوبرال 40 مجم 14 اقراص
18573,ANTOX 30 TAB,auto_matched,ANTOX 30 TABS,انتوكس 30 اقراص
73246,APIDRA 5 CARTRIDGES,auto_matched,APIDRA 100 I.U. / ML 5 CARTIRIDGES,ابيدرا 100 وحده / مل 5 خرطوشات
90840,APTAMIL 2 ADVANCE PREMIUM+ MILK 400 GM,approved_match,APTAMIL 2 ADVANCE MILK 400 GM,ابتاميل ادفانس 2 لبن 400 جم
32040,APTAMIL COMFORT MILK 400 GM,auto_matched,APTAMIL COMFORT MILK 400 GM,ابتاميل كومفورت لبن 400 جم
89149,AQUA COLLO SYRUP 120 ML,auto_matched,AQUA COLLO 120 ML SYRUP,اكوا كولو 120 مل شراب
73820,AQUA PLUS 100 ML SYRUP,approved_match,AQUA PLUS SYRUP 100 ML,اكوا بلس شراب 100 مل
73802,ARCOXIA 60 MG 14 TAB,auto_matched,ARCOXIA 60 MG 14 F.C.TABS,اركوكسيا 60 مجم 14 اقراص
73617,ARCOXIA 90 MG 14 TAB,auto_matched,ARCOXIA 90 MG 14 F.C.TABS.,اركوكسيا 90 مجم 14 اقراص
88163,ARGININE+CITRULLINE 1000 60 TAB,needs_correction,,
55949,ARIPIPRAZOLE 10 MG 20 TAB,auto_matched,ARIPIPRAZOLE 10 MG 20 F.C. TAB.,اريبيبرازول 10 مجم 20 اقراص
48116,ARIXTRA 2.5MG/0.5ML 10 S.C. PREFILLED SYRINGES,auto_matched,ARIXTRA 2.5 MG/0.5 ML 10 S.C. PREFILLED SYRINGES,اريكسترا 2.5 مجم / 0.5 مل 10 امبول
79865,ARMOWAKE 50MG 20TAB,auto_matched,ARMOWAKE 50 MG 20 TABS.,ارموويك 50 مجم 20 اقراص
56184,ARYTHREX 200 MG 20 CAP,auto_matched,ARYTHREX 200 MG 20 CAPS.,اريثريكس 200 مجم 20 كبسول
78565,ASCIZADEX-N GEL 40GM,auto_matched,ASCIZADEX N TOP. GEL 40 GM,اسيزادكس ان جل 40 جم
83460,ASMATROPIM 500MCG/2ML 20 NEBULIZER VIAL SOLN,auto_matched,ASMATROPIM 500 MCG / 2 ML 20 NEBULIZER VIAL SOLN,اسماتروبيم 500 مكجم / 2 مل 20 امبول
89235,ASMAZON SPRAY 60ML,auto_matched,ASMAZON SPRAY 60 ML,ازمازون بخاخ 60 مل
85755,ASPOCID 75MG 30 TAB,auto_matched,ASPOCID 75 MG 30 TAB,اسبوسيد 75 مجم 30 اقراص
73729,ATACAND PLUS 16/12.5MG 14TAB,auto_matched,ATACAND PLUS 16 / 12.5 MG 14 TABS,اتاكاند بلس 16 / 12.5 مجم 14 اقراص
91428,ATOR 80 MG 10 F.C.TABS,auto_matched,ATOR 80 MG 10 F.C.TABS,اتور 80 مجم 10 اقراص
77041,ATOREZA 10/40 28 TAB,auto_matched,ATOREZA 40 / 10 MG 28 F.C. TAB.,اتوريزا 40 / 10 مجم 28 اقراص
61830,ATOREZA 10MG/20MG 21 TAB,auto_matched,ATOREZA 20 / 10 MG 21 F.C. TAB.,اتوريزا 20 / 10 مجم 21 اقراص
59076,ATORSTAT 40 MG 14 TAB,auto_matched,ATORSTAT 40 MG 14 BISCORED TABS,اتورستات 40 مجم 14 اقراص
AT50,ATROVENT 500 MCG VIAL,auto_matched,ATROVENT 500 MCG / 2 ML 20 UNIT DOSE VIAL.,اتروفنت 500 ميكرو / 2 مل 20 امبول
85569,ATROZEMB 40/10MG 30 F.C. TAB.,auto_matched,ATROZEMB 40 / 10 MG 30 F.C. TAB,اتروزيمب 10 / 40 مجم 30 قرص
86783,AUG-DERMA PANTHENOL CREAM 30 GM,auto_matched,AUG DERMA PANTHENOL CREAM 30 GM,ايه يو جي ديرما بانثينول كريم 30 جم
AUG,AUGMENTIN 1 GM 14 TAB,auto_matched,AUGMENTIN 1 GM 14 TABLETS,اوجمنتين 1 جم 14 اقراص
74823,AUGMENTIN 457MG SYP,auto_matched,AUGMENTIN 457 MG / 5 ML SUSP. 70 ML,اوجمنتين 457 مجم / 5 مل شراب 70 مل
75043,AUGMENTIN 625MG 10 TABS,auto_matched,AUGMENTIN 625 MG 10 F.C. TAB.,اوجمنتين 625 10 اقراص
73895,AUGMENTIN ES 600 MG 75ML SYP,auto_matched,AUGMENTIN ES 600 PD. FOR ORAL SUSP. 75 ML,اوجمنتين اي اس 600 شراب 75 مل
21296,AVARA 20 MG 30 TAB,auto_matched,AVARA 20 MG 30 F.C.TAB.,افارا 20 مجم 30 اقراص
74870,AVETRIX GEL 100 G,auto_matched,AVETRIX GEL 100 GM,افيتركس جل 100 جم
77106,AVODART .5MG 30-CAP,approved_match,AVODART 0.5 MG 30 CAPS.,افودارت 0.5 مجم 30 كبسول
90266,AXOMYELIN ULLTRA 30TAB 600MG,approved_match,AXOMYELIN ULTRA 600 MG 30 F.C. TABS,اكسومايلين الترا 600 مجم 30 اقراص
21829,AZADERM CREAM 30g,auto_matched,AZADERM 20 % CREAM 30 GM,ازاديرم 20 % كريم 30 جم
90833,AZITHROMASH 500 MG 3 F.C. TABS,auto_matched,AZITHROMASH 500 MG 3 F.C. TABS,ازيثروماش 500 مجم 3 اقراص
5101,AZROLID 500 MG 3 TAB,auto_matched,AZROLID 500 MG 3 F.C.TABS,ازروليد 500 مجم 3 اقراص
81233,AZROLID 500 MG 6 TAB,approved_match,AZROLID 500 MG 6 F.C.TABS.,ازروليد 500 مجم 6 اقراص
91823,Awadist 1000 mg Tab,auto_matched,AWADIST 1000 MG 20 F.C. TABS.,اواديست 1000 مجم 20 اقراص
4300,B B C SPRAY,approved_match,B.B.C. ORAL SPRAY 25 ML,بي بي سي بخاخ 25 مل
73321,B-COM I.M./I.V. 6 AMP.,auto_matched,B COM I.M. / I.V. 6 AMP.,بي كوم 6 امبول
28406,BEBELAC AR MILK,approved_match,BEBELAC AR MILK 400 GM,بيبيلاك ايه ار لبن 400 جم
83725,BEBELAC BEBEJUNIOR 3 MILK 400 GM,approved_match,BEBELAC 3 (BEBEJUNIOR 1 +) MILK 400 GM,
92074,BECEZ 30 TABS,auto_matched,BECEZ 30 TABS,بيسيز 30 اقراص
74901,BECOZYME I.M./I.V. 12 AMP.,auto_matched,BECOZYME I.M. / I.V. 12 AMP.,بيكوزيم عضل وريد 12 امبول
91287,BELLAVIE CHILDREN 15 CAPS.,auto_matched,BELLAVIE CHILDREN 15 CAPSULES,بيلافي للاطفال 15 كبسوله
79515,BENGIRIDE 0.5 MG 30 CAPS.,auto_matched,BENGIRIDE 0.5 MG 30 CAPS.,بنجيرايد 0.5 مجم 30 كبسول
2305,BENOX 0.4% EYE DROPS 10 ML,auto_matched,BENOX 0.4 % EYE DROPS 10 ML,بينوكس 0.4 % قطره للعين 10 مل
85676,BENPHORA 30 TABS,auto_matched,BENPHORA 30 F.C.TABS.,بنفورا 30 اقراص
73931,BETADERM 0.1% TOPICAL OINT. 15 GM,auto_matched,BETADERM 0.1 % TOPICAL OINT. 15 GM,بيتاديرم 0.1 % مرهم 15 جم
74821,BETADINE ANTISEPTIC 60 ML SOLN. 10%,auto_matched,BETADINE ANTISEPTIC SOLN. 10 % 60 ML,بيتادين محلول مطهر 10 % 60 مل النيل
17028,BETADINE SHAMPOO 120ML,approved_match,BETADINE SHAMPOO 7.5 % 120 ML,بيتادين شامبو 7.5 % 120 مل النيل
73328,BETADINE VAG DOUCHE 120 ML,auto_matched,BETADINE VAGINAL DOUCHE 10 % 120 ML,بيتادين دش مهبلي 10 % 120 مل النيل
73897,BETASERC 16 MG 60 TAB,auto_matched,BETASERC 16 MG 60 TABS.,بيتاسيرك 16 مجم 60 اقراص
40433,BETASERC 24 MG 40 TAB,auto_matched,BETASERC 24 MG 40 TABS.,بيتاسيرك 24 مجم 40 اقراص
78142,BETOLVEX 2 PRE-FILLED AMP,approved_match,BETOLVEX 1 MG / ML 2 PRE FILLED SYRINGE I.M.,بيتولفكس 1 مجم / مل 2 سرنجه
91981,BEUTIGEN DRINKABLE COLLAGEN 10 AMPOULES,auto_matched,BEUTIGEN DRINKABLE COLLAGEN 10 AMPOULES,بيوتيجين 10 امبول شراب 25 مل
84007,BILINO 15 ML DROPS,auto_matched,BILINO ORAL DROPS 15 ML,بيلينو قطره للفم 15 مل
10512,BIO GAINERS CHOCOLATE 330 GM*10 SACHETS,auto_matched,BIO GAINERS 10 SACHETS VANILLIA 330 GM,بايو جاينرز فانيليا 10 اكياس 330 جم
18683,BIO GAINERS CHOCOLATE 510 GM,auto_matched,BIO GAINERS 510 GRAM CHOCLLATE POWDER,بايو جاينرز شيكولاته بورده 510 جم
88514,BIOTIN PLUS 4 30CAP,auto_matched,BIOTIN PLUS 4 30 CAPS,بيوتين فور بلس
73531,BIOVIT 12 DEPOT 2 AMP,auto_matched,BIOVIT 12 DEPOT 2 AMP.,بيوفيت 12 2 امبول
63396,BIPERIDEN 2 MG 30 TABS,auto_matched,BIPERIDEN 2 MG 30 TABS,بيبيريدين 2 مجم 30 اقراص
85055,BISMUTH OXIDE 120 MG 56 COATED TABLETS,auto_matched,BISMUTH OXIDE 120 MG 56 F.C. TABS,بزموث اوكسيد 120 مجم 56 اقراص
80992,BISOLVON 8 MG 20 TABS,approved_match,BISOLVON 8 MG 20 TABS.,بيسلفون 8 مجم 20 اقراص
80296,BLEMIL PLUS 1 MILK 400 GM,approved_match,BLEMIL PLUS 1 MILK 400 GM,بليميل بلس 1 لبن 400 جم
58899,BLOKATENS 10/160 MG 28 TAB,auto_matched,BLOKATENS 10 / 160 MG 28 F.C.TAB.,بلوكاتنس 10 / 160 مجم 28 اقراص
92348,BLOKATENS HCT 5/160/12.5MG 28 TAB,auto_matched,BLOKATENS HCT 5 / 160 / 12.5 MG 28 TABS,بلوكاتنس اتش سي تي 5 / 160 / 12.5 مجم 28 اقراص
87780,BLOOM VILLE 30 TAB,auto_matched,BLOOM VILLE 30 TABS,بلومفيل 30 اقراص
87722,BLUEKANZA PLUS 75 ML SPRAY,auto_matched,BLUEKANZA PLUS NASAL SPRAY 75 ML,بلوكانزا بلس بخاخ للانف 75 مل
75070,BONE ONE 0.25MCG TAB,approved_match,BONE CARE 0.25 MCG 30 CAP.,بون كير 0.25 ميكرو 30 كبسول
40019,BORGASONE OINT,approved_match,BORGASONE 0.1 % OINT. 20 GM,بورجازون محلول
90180,BORGASTATIN 20MG 10 TAB.,auto_matched,BORGASTATIN 20 MG 10 TAB.,بورجاستاتين 20 مجم 10 اقراص
90751,BRADOZEN 0.5MG 20 LOZENGES,auto_matched,BRADOZEN 0.5 MG 20 TABLETS,برادوزين 0.5 مجم 20 اقراص
46494,BRAN CAP,auto_matched,BRAN 60 CAPSULES (MEPACO),بران 60 كبسول (ميباكو)
90165,BREATHOVANCE NEBULIZER SOLN. 20 AMP. 2.5ML,auto_matched,BREATHOVANCE NEBULIZER SOLN. 20 AMP. 2.5 ML,بريثوفانس امبولات استنشاق 20 امبول 2.5 مل
75545,BRESTTO 20 PIECES,auto_matched,BRESTTO 20 PIECES CHEW. TABS.,بريستو 20 اقراص مضغ
76525,BRETT VAG WASH 250ML,auto_matched,BRETT VAGINAL WASH 250 ML,بريت غسول مهبلي 250 مل
29320,BRINGO LOTION 120 ML,auto_matched,BRINGO TOPICAL LOTION 120 ML,برينجو لوسيون 120 مل
74142,BRISTAFLAM 20TAB,auto_matched,BRISTAFLAM 100 MG 20 F.C.TABS.,بريستافلام 100 مجم 20 اقراص
73885,BRUFEN 200MG 30TAB,auto_matched,BRUFEN 200 MG 30 TAB,بروفين 200 مجم 30 اقراص
BU25,BUDEXAN 0.5 MG/2ML 20 AMP. FOR INH.,auto_matched,BUDEXAN 0.5 MG / 2 ML 20 SUSP. AMP,بوديكسان 0.5 مجم / 2 مل 20 شراب امبول
92097,BUPROFUTAL 150 MG 30 TAB,auto_matched,BUPROFUTAL 150 MG 30 CAPS,بوبروفيوتال 150 مجم 30 كبسول
74904,BUSCOPAN 10 MG 20TAB,auto_matched,BUSCOPAN 10 MG 20 SUGAR C.TABS,بوسكوبان 10 مجم 20 اقراص
91767,BUTAZORELLA 150 MG 14 H.G. CAPS,auto_matched,BUTAZORELLA 150 MG 14 H.G. CAPS,بيوتازوريلا 150 مجم 14 اقراص
92495,Braytocal 30 tabs,auto_matched,BRAYTOCAL 30 TABS,برايتوكال 30 اقراص
83849,CAFIX CALCIUM 30TABLETS,auto_matched,CAFIX CALCIUM 30 TABLETS,كافيكس 30 قرص
34328,CALCIONATE AMP,auto_matched,CALCIONATE 6 AMPS.,كالسيونات 6 امبول
73528,CALCITRON 30 CAP,auto_matched,CALCITRON 30 CAPS.,كالسيترون 30 كبسول
77702,CALDIN ZINC SUSP,auto_matched,CALDIN ZINC SUSP. 120 ML,كالدين زنك شراب 120 مل
79236,CAN MOUTH WASH 120 ML,auto_matched,CAN MOUTH WASH 120 ML CLOVE,كان غسول للفم 120 مل قرنفل
74059,CANDALKAN 8 MG 14 TAB,auto_matched,CANDALKAN 8 MG 14 F.C. TAB.,كاندلكان 8 مجم 14 اقراص
82816,CANDISTAN TOPICAL CREAM 40GM,auto_matched,CANDISTAN 1 % TOPICAL CREAM 40 GM,كانديستان 1 % كريم 40 جم
90182,CANOLIFE 10 CAPSULES,auto_matched,CANOLIFE 10 CAPS,كانولايف 10 كبسول
84030,CAPIXY HAIR FERTILIZER CREAM 120ML,auto_matched,CAPIXY HAIR CREAM 120 ML,كابكسي كريم للشعر 120 مل
21621,CAPOTRIL 25MG TAB,auto_matched,CAPOTRIL 25 MG 20 TAB.,كابوتريل 25 مجم 20 اقراص
90922,CAPTOLINK 100ML,auto_matched,CAPTOLINK 100,كابتولينك شراب 100 مل
92139,CARCEMIA 400 TAB,auto_matched,CARCEMIA 400 TAB,كارسيميا 400 مجم 10 اقراص
19891,CARDURA 4 MG 14 TAB,auto_matched,CARDURA 4 MG 14 TAB.,كاردورا 4 مجم 14 اقراص
73515,CARDURA 4MG XL 28 TAB,auto_matched,CARDURA XL 4 MG 28 PROLONGED RELEASE TABS.,كاردورا اكس ال 4 مجم 28 اقراص
87831,CARE AND MORE SHOWER GEL VELVET PETALS,auto_matched,CARE AND MORE SHOWER GEL 500 ML VELVET TOUCH,كير اند مور شاور جل 500 مل فيلفيت تاتش
54665,CARE BY CARE CREAM 100 GM,approved_match,CARE BY CARE BABY CREAM 100 GM,كير باي كير بيبي كريم 100 جم
88818,CARE DIPINE 20MG 20 F.C.TABS,auto_matched,CARE DIPINE 20 MG 30 F.C.TABS,كير ديبين 20 مجم 30 اقراص
92510,CARNITI Q10-B5 120 ML SYRUP,auto_matched,CARNITI Q 10 B 5 120 ML SYRUP,كارنيتي كيو 10 شراب 120 مل
81123,CARNIVITA ADVANCE WOMEN 30 SACHETS,auto_matched,CARNIVITA ADVANCE WOMEN 30 SACHETS,كارنيفيتا ادفانس نساء 30 اكياس
92379,CAROGIX 30 TAB,auto_matched,CAROGIX 30 TABS.,كاروجيكس 30 اقراص
88283,CARTIOJO 30CAPS,approved_match,CARTIOJO 30 CAPS,كارتيوجو 30 كبسول
89979,CARTIZAD 10 TABS,auto_matched,CARTIZAD 10 TABS,كارتيزاد 10 اقراص
91163,CARVMED 10 SACHETS,auto_matched,CARVMED 10 SACHETS,كارفميد 10 اكياس
CATP6,CATAFLAM 6AMP,approved_match,CATAFLAM 75 MG / 3 ML 6 AMP.,كتافلام 75 مجم / 3 مل 6 امبول
73405,CEFAXONE 500MG VIAL IM,auto_matched,CEFAXONE 500 MG I.M. VIAL,سيفاكسون 500 مجم امبول عضل
65947,CELEBORG 200 MG 20 CAP,auto_matched,CELEBORG 200 MG 20 CAPS.,سيليبورج 200 مجم 20 كبسول
74850,CELEBREX 200MG 10CAP,auto_matched,CELEBREX 200 MG 10 CAPS,سيليبريكس 200 مجم 10 كبسول
65645,CELLCEPT 500MG 50 TAB,auto_matched,CELLCEPT 500 MG 50 TAB.,سولوسبت زجاجه ج
89150,CENTRAVITA GINKO 20 CAPS,auto_matched,CENTRAVITA GINKO 20 CAP,سنترافيتا ال كارنيتين مان 20 كبسوله
90490,CENTRAVITA PALMI 20 CAP,auto_matched,CENTRAVITA PALMI 20 CAPS,سنترافيتا بالمي 20 كبسول
86247,CENTRONERVE 14TAB,auto_matched,CENTRONERVE 14 TAB,سنترونيرف 14 اقراص
83802,CENTRUM WITH LUTEIN 30 TABS.,auto_matched,CENTRUM WITH LUTEIN 30 TABS,سينترم كبار ادالت 710
91865,CENTRUM WITH LUTEIN ADULTS 30TABS,auto_matched,CENTRUM WITH LUTEIN 30 TABS,سينتروم مع لوتين 30 اقراص ابيض
90354,CENTRUM WOMEN 30TAB,auto_matched,CENTRUM WOMEN 30 TAB,سينتروم سيدات 30 اقراص
47194,CEREBRO 400MG 30CAP,auto_matched,CEREBRO 400 MG 30 CAPS.,سيربرو فورت 800 مجم ق / يونيفارم
59681,CEREBROCETAM 1MG 6 AMP,approved_match,CEREBROCETAM 1 GM / 5 ML 6 AMP.,سيريبروسيتام 1 جم / 5 مل 6 امبول
72845,CERELAC 3 FRUITS WHEAT & MILK 250 GM,auto_matched,CERELAC 3 FRUITS + WHEAT WITH MILK 250 G,سيريلاك 3 فواكه + قمح بالحليب 250 جم
26977,CERELAC 3 FRUITS&WHEAT WITH MILK 125 GM,auto_matched,CERELAC 3 FRUITS WHEAT MILK 125 GM,سيريلاك 3 فواكه + قمح بالحليب 125 جم
56934,CERELAC WHEAT 125 GM,auto_matched,CERELAC WHEAT WITH MILK 125 GM,سيريلاك تمروقمح ولبن 125 جرام
88113,CERVETOLKA FORTE 500MG SYRUP 30ML,auto_matched,CERVETOLKA FORTE 500 MG / 5 ML ORAL SUSP. 30 ML,سيرفيتولكا فورت 500 مجم / 5 مل شراب 30 مل
23001,CERVITAM 20 CAP,auto_matched,CERVITAM 20 CAPS.,سيرفيتام 20 كبسول
47274,CETAFEN 30 TAB,auto_matched,CETAFEN 30 TAB.,سيتافين 30 اقراص
61820,CETAL COLD & FLU 20 CAP,auto_matched,CETAL COLD FLU 20 CAPLETS,سيتال كولد اند فلو 20 كبسول
90461,CHARCOAL 20CAP,auto_matched,CHARCOAL 20 CAPS,شاركول اقراص فحم جديد
91244,CHARTOREG CO 80 / 10 MG 28 TABS,auto_matched,CHARTOREG CO 80 / 10 MG 28 TABS.,شارتوريج كو 80 / 10 مجم 28 اقراص
88095,CHARTOREG PLUS 40/12.5 28TAB,auto_matched,CHARTOREG PLUS 40 / 12.5 MG 28 TABS,شارتوريج بلس 40 / 12.5 مجم 28 اقراص
86906,CHARTOREG PLUS 80/12.5 28TAB,auto_matched,CHARTOREG PLUS 80 / 12.5 MG 28 TABS.,شارتوريج بلس 80 / 12.5 مجم 28 اقراص
91733,CHEMICETRIZINE 5 MG20 TAB,auto_matched,CHEMICETRIZINE 5 MG 20 TAB,كيمسيتريزين 5 مجم 20 اقراص
