product_name_ar,product_name_en,store_product_id,product_id,sale_price
╪º┘ä╪»┘ê┘ä┘è┘ç ╪│╪▒┘å╪¼╪º╪¬ ╪º┘å╪│┘ê┘ä┘è┘å 1 ╪│┘à 10 ╪º┘â┘è╪º╪│,ELDAWLIA INSULIN SYRINGES 1 CM 10 SACHETS,,130536.0,22.95
╪º┘ä╪»┘ê┘ä┘è┘ç ╪│╪▒┘å╪¼╪º╪¬ ╪º┘å╪│┘ê┘ä┘è┘å 300 ┘é ╪¿╪º┘ä╪╣┘ä╪¿┘ç,ELDAWLIA INSULIN SYRINGES 1 ML 300 PCS,,104123.0,700.0
╪º┘ä╪»┘ê┘ä┘è┘ç ╪│╪▒┘å╪¼┘ç 10 ╪│┘à,ELDAWLIA SYRINGE 10 CM,,120542.0,2.35
╪º┘ä╪»┘ê┘ä┘è┘ç ╪│╪▒┘å╪¼┘ç 10 ╪│┘à ╪╣┘ä╪¿┘ç 125 ┘é╪╖╪╣┘ç,ELDAWLIA SYRINGE 10 CM 125 PCS,,136149.0,260.0
╪º┘ä╪»┘ê┘ä┘è┘ç ╪│╪▒┘å╪¼┘ç 20 ╪│┘à,ELDAWLIA SYRINGE 20 CM,,120543.0,5.4
╪º┘ä╪»┘ê┘ä┘è┘ç ╪│╪▒┘å╪¼┘ç ╪º┘å╪│┘ê┘ä┘è┘å 100 ┘ê╪¡╪»┘ç ╪»┘ê┘ä┘è┘ç,ELDAWLIA SYRINGE INSULIN 100 I.U,,120545.0,2.5
╪º┘ä╪»┘ê┘ä┘è┘ç ╪│╪▒┘å╪¼┘ç ╪º┘å╪│┘ê┘ä┘è┘å 100 ┘ê╪¡╪»┘ç ╪»┘ê┘ä┘è┘ç 10 ╪│╪▒┘å╪¼╪º╪¬,ELDAWLIA SYRINGE INSULIN 100 I.U. 10 SYRINGES,,120544.0,22.5
╪º┘ä╪»┘ê┘ä┘è┘ç ╪│╪▒┘å╪¼┘ç ╪º┘å╪│┘ê┘ä┘è┘å 100 ┘ê╪¡╪»┘ç ╪»┘ê┘ä┘è┘ç ╪╣┘ä╪¿┘ç 300 ┘é╪╖╪╣┘ç,ELDAWLIA SYRINGE INSULIN 100 I.U 300 PCS,,136150.0,492.0
╪º┘ä┘ü┘è┘å╪¬╪º ╪¼┘è┘å╪¬┘ä ╪║╪│┘ê┘ä ┘ä┘ä╪¿╪┤╪▒┘ç ╪¼┘ä 150 ┘à┘ä,ELEVENTA GENTLE FACIAL CLEANSER GEL 150 ML,,77412.0,0.0
╪º┘ä┘ü┘è┘å╪¬╪º ╪│┘è╪¿┘è┘à ╪║╪│┘ê┘ä ┘ä┘ä╪¿╪┤╪▒┘ç 150 ┘à┘ä,ELEVENTA SEBUM FACIAL CLEANSER 150 ML,,77413.0,0.0
╪º┘ä┘è┘ü┘å╪¬╪º ╪│┘è╪▒┘ê┘à ┘ä┘ä╪┤╪╣╪▒ 75 ┘à┘ä,ELEVENTA HAIR SERUM 75 ML,,77411.0,0.0
╪º┘ä┘è┘ü┘å╪¬╪º ╪┤╪º┘à╪¿┘ê ╪╢╪» ╪¬╪│╪º┘é╪╖ ╪º┘ä╪┤╪╣╪▒ 250 ┘à┘ä,ELEVENTA ANTI HAIR LOSS SHAMPOO 250 ML,,77409.0,199.0
╪º┘ä┘è┘ü┘å╪¬╪º ╪║╪│┘ê┘ä ╪│┘è╪»╪º╪¬ ╪¼┘ä 250 ┘à┘ä ╪¿╪º┘ä╪«┘ê╪«,ELEVENTA INTIMAT FEMININE WASHABLE GEL PEACH FLAVOUR 250 ML,,76751.0,0.0
╪º┘ä┘è┘ü┘å╪¬╪º ╪║╪│┘ê┘ä ╪│┘è╪»╪º╪¬ ╪¼┘ä 250 ┘à┘ä ╪¿╪º┘ä┘ü╪▒╪º┘ê┘ä┘ç,ELEVENTA INTIMAT FEMININE WASHABLE GEL STRAWBERRY FLAVOUR 250 ML,,78909.0,49.0
╪º┘ä┘è┘ü┘å╪¬╪º ┘â╪▒┘è┘à ╪¬┘ü╪¬┘è╪¡ 50 ╪¼┘à,ELEVENTA WHITENING CREAM 50 GM,,77414.0,125.0
╪º┘ä┘è┘ü┘å╪¬╪º ┘à╪│╪º╪¼ ╪º╪│╪¿╪▒╪º┘è 100 ┘à┘ä,ELEVENTA MASSAGE SPRAY 100 ML,,76752.0,99.0
╪º┘ä┘è┘ü┘è┘â╪º┘ä 30 ╪º┘é╪▒╪º╪╡,ELEVECAL 30 TAB,,131949.0,115.0
╪º┘ä┘è┘â┘ä┘è╪▒ ╪¼┘ä 50 ╪¼┘à,ELICLEAR GEL 50 GM,,5008.0,70.0
╪º┘à╪¿╪º╪¿┘è╪¬╪│ 10 ┘à╪¼┘à 30 ╪º┘é╪▒╪º╪╡,EMPABETS 10 MG 30 TAB,,139184.0,217.5
╪º┘à┘è┘ä┘ê┘â╪│┘è╪º ╪│┘è╪▒┘ê┘à ┘ä┘ä╪┤╪╣╪▒ 75 ┘à┘ä,EMELOXIA HAIR SERUM 75 ML,,77242.0,250.0
╪º┘à┘è┘ä┘ê┘â╪│┘è╪º ┘â╪▒┘è┘à ┘ä┘ä╪┤╪╣╪▒ 100 ╪¼┘à,EMELOXIA HAIR CREAM 100 GM,,77241.0,150.0
╪º┘å╪¬┘ê┘ü╪º╪▒ 125 ┘à╪¼┘à / 5 ┘à┘ä ╪┤╪▒╪º╪¿ 120 ┘à┘ä,ENTOPHAR 125 MG / 5 ML SUSP. 120 ML,,5182.0,0.0
╪º┘å╪▓┘ê╪¼┘è╪│╪¬ 30 ┘â╪¿╪│┘ê┘ä,ENZOGEST 30 CAPS,,82363.0,150.0
╪º┘å╪│┘ê╪»╪º┘è┘å 15 ┘à╪¼┘à 7 ╪º┘é╪▒╪º╪╡,ENSUDYNE 15 MG 7 TAB.,,5168.0,21.6
╪º┘å╪│┘ê╪»╪º┘è┘å 30 ┘à╪¼┘à 7 ╪º┘é╪▒╪º╪╡,ENSUDYNE 30 MG 7 TAB.,,5169.0,0.0
╪º┘å┘è╪▒╪▓╪º┘è╪▒ 150 / 50 / 160 ┘à┘â╪¼┘à 30 ╪º┘é╪▒╪º╪╡ + ╪¼┘ç╪º╪▓ ╪º╪│╪¬┘å╪┤╪º┘é,ENERZAIR BREEZHALER 150 / 50 / 160 MCG 30 INH. CAPS. + INHALER,,78229.0,0.0
╪º┘å┘è╪▒╪▓┘è╪▒ 30 ┘â╪¿╪│┘ê┘ä,ENERZAIR BREEZHALER 150 / 50 / 160 MCG 30 INH. CAPS. + INHALER,,75513.0,0.0
╪º┘è╪¿╪º╪│╪¬┘è┘å ╪¿╪▒╪¼ 0.1 % ╪┤╪▒╪º╪¿ 60 ┘à┘ä,EBASTINE BORG 0.1 % SYRUP 60 ML,,4861.0,0.0
╪º┘è╪¿╪º┘å┘ê╪¬┘è┘å 100 ┘à╪¼┘à 50 ┘â╪¿╪│┘ê┘ä,EPANUTIN 100 MG 50 CAPS.,,5188.0,0.0
╪º┘è╪¿╪▒╪º╪¬┘è┘å ┘ä┘ê╪┤┘å ┘ä╪¬╪│╪º┘é╪╖ ╪º┘ä╪┤╪╣╪▒ 250 ┘à┘ä,EBERATIN ANTI HAIR LOSS LOTION 250 ML,,75520.0,0.0
╪º┘è╪¿┘è╪¬╪▒┘ê┘å╪¼ ┘à╪│╪º╪¼ ┘â╪▒┘è┘à 100 ╪¼┘à,EBETRONG MASSAGE CREAM 100 GM,,126960.0,70.0
╪º┘è╪¿┘è╪¬╪▒┘ê┘å╪¼ ┘à╪│╪º╪¼ ┘â╪▒┘è┘à 60 ╪¼┘à,EBETRONG MASSAGE CREAM 60 GM,,126959.0,0.0
╪º┘è╪¬╪▒┘ê┘â┘ä╪º┘â 60 ┘à╪¼┘à 30 ╪º┘é╪▒╪º╪╡,ETROCLAK 60 MG 30 TAB,,130896.0,225.0
╪º┘è╪¬╪▒┘ê┘â┘ä╪º┘â 90 ┘à╪¼┘à 30 ╪º┘é╪▒╪º╪╡,ETROCLAK 90 MG 30 TAB,,130895.0,238.5
╪º┘è╪¬┘ê╪»┘ê┘ä╪º┘â 300 ┘à╪¼┘à 10 ╪º┘é╪▒╪º╪╡,ETODOLAC 300 MG 10 TAB.,,5448.0,0.0
╪º┘è╪¬┘ê╪»┘ê┘ä╪º┘â 600 ┘à╪¼┘à ╪º┘é╪▒╪º╪╡,ETODOLAC 600 MG TABLETS,,75292.0,0.0
╪º┘è╪¬┘è┘å ╪¿┘ä╪│ ╪¿╪«╪º╪« ╪╢╪» ╪º┘ä╪¬╪│╪º┘é╪╖ 100 ┘à┘ä,EIGHTEEN PLUS + REGROWTH ANTI HAIR LOSS 100 ML,,139244.0,450.0
╪º┘è╪¬┘è┘å ╪¿┘ä╪│ ╪¿╪«╪º╪« ┘ä┘è┘ü ╪º┘å ┘ä┘ê╪┤┘å ┘à╪▒╪╖╪¿ ┘ä┘ä╪┤╪╣╪▒ 100 ┘à┘ä,EIGHTEEN PLUS + HYDRATING HEAT PROTECTING LEAVE IN LOTION SPRAY 100 ML,,139245.0,350.0
╪º┘è╪¬┘è┘å ╪¿┘ä╪│ ╪¿┘ä╪│┘à ╪╢╪» ╪º┘ä╪¬╪│╪º┘é╪╖ 250 ┘à┘ä,EIGHTEEN PLUS + ANTI HAIR LOSS CONDITIONER 250 ML,,139246.0,325.0
╪º┘è╪¬┘è┘å ╪¿┘ä╪│ ╪¿┘ä╪│┘à ┘à╪▒╪╖╪¿ ┘ä┘ä╪┤╪╣╪▒ 250 ┘à┘ä,EIGHTEEN PLUS 18 PLUS HYDRATING CONDITIONER 250 ML,,139248.0,350.0
╪º┘è╪¬┘è┘å ╪¿┘ä╪│ ╪┤╪º┘à╪¿┘ê ╪╢╪» ╪º┘ä╪¬╪│╪º┘é╪╖ 250 ┘à┘ä,EIGHTEEN PLUS + REGROWTH ANTI HAIR LOSS SHAMPOO 250 ML,,139247.0,399.0
╪º┘è╪¬┘è┘å ╪¿┘ä╪│ ╪┤╪º┘à╪¿┘ê ╪╢╪» ╪º┘ä┘é╪┤╪▒┘ç 250 ┘à┘ä,EIGHTEEN PLUS + ANTI DANDRUFF SHAMPOO 250 ML,,139249.0,350.0
╪º┘è╪¬┘è┘å ╪¿┘ä╪│ ╪┤╪º┘à╪¿┘ê ┘à╪▒╪╖╪¿ ┘ä┘ä╪┤╪╣╪▒ 250 ┘à┘ä,EIGHTEEN PLUS SHAMPOO HYDRATING NOURISHING 250 ML,,139250.0,350.0
╪º┘è╪¬┘è┘å ╪¿┘ä╪│ ╪╡┘å┘ü╪▒┘ç ┘ä┘ü╪▒┘ê┘ç ╪º┘ä╪▒╪º╪│ ╪╢╪» ╪¬╪│╪º┘é╪╖ ╪º┘ä╪┤╪╣╪▒ 350 ┘à┘ä,EIGHTEEN PLUS + SCALP SCRUB REGROWTH ANTI HAIR LOSS HAIR MASK 350 ML,,139251.0,400.0
╪º┘è╪¬┘è┘å ╪¿┘ä╪│ ┘à╪º╪│┘â ┘ä┘ä╪┤╪╣╪▒ ╪╢╪» ╪º┘ä╪¬╪│╪º┘é╪╖ 350 ┘à┘ä,EIGHTEEN PLUS + REGROWTH ANTI HAIR LOSS HAIR MASK 350 ML,,139252.0,600.0
╪º┘è╪¬┘è┘å ╪¿┘ä╪│ ┘à╪º╪│┘â ┘à╪▒╪╖╪¿ ┘ê┘à╪║╪░┘è ┘ä┘ä╪┤╪╣╪▒ 350 ┘à┘ä,EIGHTEEN PLUS + HYDRATING NOURISHING HAIR MASK 350 ML,,139253.0,600.0
╪º┘è╪¼┘ê╪¿╪▒╪º┘è┘à ╪¿╪«╪º╪« ┘ä┘ä┘ü┘à ╪º╪╖┘ü╪º┘ä 60 ┘à┘ä,EGOPRIME MOUTH SPRAY KIDS 60 ML,,73985.0,0.0
╪º┘è╪¼┘ê╪¿╪▒╪º┘è┘à ╪¿╪«╪º╪« ┘ä┘ä┘ü┘à ┘â╪¿╪º╪▒ 60 ┘à┘ä,EGOPRIME MOUTH SPRAY ADULT 60 ML,,73984.0,0.0
╪º┘è╪¼┘ê╪¿╪▒╪º┘è┘à ┘à╪╢┘à╪╢┘ç ┘ä┘ä┘ü┘à,EGOPRIME MOUTH WASH,,73986.0,0.0
╪º┘è╪¼┘è ╪│┘è┘ü┘å ┘â╪▒┘è┘à ┘ä╪¿┘å ╪º┘ä╪¼┘à┘ä ╪º┘ä╪º╪╡┘ä┘è 200 ┘à┘ä,EGYSEVEN ORIGINAL CAMEL MILK CREAM 200 ML,,139259.0,255.0
╪º┘è╪¼┘è ╪│┘è┘ü┘å ┘â╪▒┘è┘à ┘ä╪¿┘å ╪º┘ä╪¼┘à┘ä ╪º┘ä╪º╪╡┘ä┘è 50 ┘à┘ä,EGYSEVEN ORIGINAL CAMEL MILK CREAM 50 ML,,139260.0,95.0
╪º┘è╪¼┘è ╪│┘è┘ü┘å ┘â╪▒┘è┘à ┘ä╪¿┘å ╪º┘ä╪¼┘à┘ä ╪¿╪º┘ä╪º┘ü┘ê┘â╪º╪»┘ê 200 ┘à┘ä,EGYSEVEN ORIGINAL CAMEL MILK CREAM WITH AVOCADO 200 GM,,139261.0,265.0
╪º┘è╪¼┘è ╪│┘è┘ü┘å ┘â╪▒┘è┘à ┘ä╪¿┘å ╪º┘ä╪¼┘à┘ä ╪¿╪º┘ä╪╣┘ê╪» 200 ┘à┘ä,EGYSEVEN ORIGINAL CAMEL MILK CREAM WITH OUD 200 GM,,139256.0,265.0
╪º┘è╪¼┘è ╪│┘è┘ü┘å ┘â╪▒┘è┘à ┘ä╪¿┘å ╪º┘ä╪¼┘à┘ä ╪¿╪º┘ä╪╣┘ê╪» 50 ┘à┘ä,EGYSEVEN ORIGINAL CAMEL MILK CREAM WITH OUD ML,,139262.0,95.0
╪º┘è╪¼┘è ╪│┘è┘ü┘å ┘â╪▒┘è┘à ┘ä╪¿┘å ╪º┘ä╪¼┘à┘ä ╪¿╪º┘ä┘ä╪º┘ü┘å╪»╪▒ 50 ┘à┘ä,EGYSEVEN ORIGINAL CAMEL MILK CREAM WITH LAVANDER 50 ML,,139265.0,95.0
╪º┘è╪¼┘è ╪│┘è┘ü┘å ┘â╪▒┘è┘à ┘ä╪¿┘å ╪º┘ä╪¼┘à┘ä ╪¿╪º┘ä┘à╪│┘â 50 ┘à┘ä,EGYSEVEN ORIGINAL CAMEL MILK CREAM WITH MUSK 50 ML,,139263.0,95.0
╪º┘è╪¼┘è ╪│┘è┘ü┘å ┘â╪▒┘è┘à ┘ä╪¿┘å ╪º┘ä╪¼┘à┘ä ╪¿╪¼┘ê╪▓ ╪º┘ä┘ç┘å╪» 200 ┘à┘ä,EGYSEVEN ORIGINAL CAMEL MILK CREAM WITH COCONUT 200 GM,,139266.0,265.0
╪º┘è╪¼┘è ╪│┘è┘ü┘å ┘â╪▒┘è┘à ┘ä╪¿┘å ╪º┘ä╪¼┘à┘ä ╪¿╪¼┘ê╪▓ ╪º┘ä┘ç┘å╪» 50 ┘à┘ä,EGYSEVEN ORIGINAL CAMEL MILK CREAM WITH COCONUT 50 ML,,139264.0,95.0
╪º┘è╪¼┘è ╪│┘è┘ü┘å ┘â╪▒┘è┘à ┘ä╪¿┘å ╪º┘ä╪¼┘à┘ä ┘ä╪º┘ü┘å╪»╪▒ 200 ┘à┘ä,EGYSEVEN ORIGINAL CAMEL MILK CREAM WITH LAVANDER 200 ML,,139257.0,265.0
╪º┘è╪¼┘è ╪│┘è┘ü┘å ┘â┘ê┘ä╪º╪¼┘è┘å ╪¿╪¡╪▒┘è ┘ä┘ä┘ê╪¼┘ç ┘ê╪º┘ä╪¼╪│┘à 4 ╪º┘à╪¿┘ê┘ä,EGYSEVEN 4 MARINE COLLAGEN SERUM AMPOULES,,139258.0,455.0
╪º┘è╪¼┘è┘â┘ê┘â╪│┘è╪¿ 90 ┘à╪¼┘à 20 ╪º┘é╪▒╪º╪╡,EGYCOXIB 90 MG 20 TAB,,139180.0,108.0
╪º┘è╪▓╪º┘ü┘ä┘ê╪▒ ╪║╪│┘ê┘ä ┘ä┘ä┘ü┘à 120 ┘à┘ä,EZAFLUOR MOUTH WASH 120 ML,,5580.0,0.0
╪º┘è╪▓┘à╪º╪¼┘ä┘ê╪¿ 40 ┘à╪¼┘à 14 ╪º┘é╪▒╪º╪╡,ESMAGLOP 40 MG 14 TAB.,,76215.0,76.0
╪º┘è╪▓┘à┘ê╪¿╪▒╪º┘ä 40 ┘à╪¼┘à 14 ┘â╪¿╪│┘ê┘ä,ESMOPRAL 40 MG 14 CAP,,83209.0,0.0
╪º┘è╪▓┘à┘ê╪▒┘è╪│╪¬ 40 ┘à╪¼┘à 14 ┘â╪¿╪│┘ê┘ä,ESMOREST 40 MG 14 CAP,,72896.0,110.0
╪º┘è╪▓┘à┘ê┘â┘è╪▒ 40 ┘à╪¼┘à 14 ┘â╪¿╪│┘ê┘ä,ESMOCARE 40 MG 14 CAPS,,72600.0,75.0
╪º┘è╪▓┘à┘ê┘ç┘è┘ä 40 ┘à╪¼┘à 14 ┘â╪¿╪│┘ê┘ä,ESMOHEAL 40 MG 14 CAP,,72895.0,0.0
╪º┘è╪▓┘ê┘â┘ê┘ü 120 ┘à┘ä ╪┤╪▒╪º╪¿,EZOCOUGH 120 ML SYRUP,,74028.0,41.0
╪º┘è╪▓┘ê┘à┘è╪¿┘â╪│ 40 ┘à╪¼┘à ╪º┘à╪¿┘ê┘ä,ESOMEPEX 40 MG POWDER FOR I.V. INF. VIAL,,5404.0,0.0
╪º┘è┘ü╪º┘å┘ê┘ä╪º┘â╪│ ╪▒┘è┘ä╪º┘â╪│ ┘â╪▒┘è┘à 50 ╪¼┘à,EVANOLAX RELAXY CREAM 50 GM,,82654.0,0.0
╪º┘è┘ü╪▒ ╪¿┘è┘ê╪▒ ╪┤╪º┘ê╪▒ ╪¼┘ä 236 ┘à┘ä ╪¿┘è┘ê╪▒ ┘ê┘è┘å╪»╪▒,EVERPURE PURE WONDER SHOWER GEL 236 ML,,101042.0,0.0
╪º┘è┘ü╪▒ ╪¿┘è┘ê╪▒ ╪┤╪º┘ê╪▒ ╪¼┘ä 236 ┘à┘ä ╪¼╪º┘ä┘è╪▒┘è,EVERPURE SHOWER GEL JEWELLIRY 236 ML,,101043.0,0.0
╪º┘è┘ü╪▒ ╪¿┘è┘ê╪▒ ╪┤╪º┘ê╪▒ ╪¼┘ä 236 ┘à┘ä ╪┤┘è╪▓ ┘â┘è┘â,EVERPURE SHOWER GEL CHEESECAKE 236 ML,,101044.0,0.0
╪º┘è┘ü╪▒ ╪¿┘è┘ê╪▒ ╪┤╪º┘ê╪▒ ╪¼┘ä 236 ┘à┘ä ┘ü┘è┘ä┘ü┘è╪¬ ╪╣┘ê╪»,EVERPURE SHOWER GEL VELVET OUD 236 ML,,101045.0,0.0
╪º┘è┘ü╪▒ ╪¿┘è┘ê╪▒ ╪┤╪º┘ê╪▒ ╪¼┘ä 236 ┘à┘ä ┘é╪╖┘å ┘â╪º┘å╪»┘è,EVERPURE SHOWER GEL COTTON CANDY 236 ML,,101046.0,0.0
╪º┘è┘ü╪▒ ╪¿┘è┘ê╪▒ ╪┤╪º┘ê╪▒ ╪¼┘ä 236 ┘à┘ä ┘ä╪º┘ü ╪º┘â┘è╪º╪│,EVERPURE SHOWER GEL LOVE KISS 236 ML,,101047.0,0.0
╪º┘è┘ü╪▒ ╪¿┘è┘ê╪▒ ╪┤╪º┘ê╪▒ ╪¼┘ä 236 ┘à┘ä ┘å╪º┘è╪¬ ╪¿┘ä┘ê┘à,EVERPURE SHOWER GEL NIGHT BLOOM 236 ML,,101048.0,0.0
╪º┘è┘ü╪▒ ╪¿┘è┘ê╪▒ ╪┤╪º┘ê╪▒ ╪¼┘ä 236 ┘à┘ä ┘ê╪º╪▒┘à ┘ü╪º┘å┘è┘ä╪º,EVERPURE SHOWER GEL WARM VANELLIA 236 ML,,101049.0,0.0
╪º┘è┘ü╪▒╪¬┘è┘å ╪║╪│┘ê┘ä 250 ┘à┘ä,EVERTEEN 250 ML VAG.DOUSH,,72924.0,0.0
╪º┘è┘ü╪▒╪»┘è┘å ┘à╪│╪º╪¼ ┘â╪▒┘è┘à 100 ╪¼┘à,EVERDINE MASSAGE CREAM 100 GM,,130846.0,125.0
╪º┘è┘ü╪▒┘ä┘è╪¿ ┘à╪│╪º╪¼ ╪¼┘ä 50 ╪¼┘à,EVERLEAP GEL 50 GM,,132826.0,75.0
╪º┘è┘ü┘ä┘ê╪¬┘è╪▓┘à 13.9 ┘â╪▒┘è┘à 15 ╪¼┘à,EFLOTISM 13.9 % TOPICAL CREAM 15 GM,,4948.0,0.0
╪º┘è┘â╪│┘ê╪│╪¿╪º╪│╪¬ 100 ┘à╪¼┘à 30 ╪º┘é╪▒╪º╪╡,EXOSPAST 100 MG 30 TABS,,82888.0,73.5
╪º┘è┘â╪│┘ê╪│╪¿╪º╪│╪¬ 50 ┘à╪¼┘à 30 ╪º┘é╪▒╪º╪╡,EXOSPAST 50 MG 30 TABS,,82887.0,0.0
╪º┘è┘â┘ê╪¼┘ê┘è ╪┤╪º┘à╪¿┘ê 200 ┘à┘ä,EICOJOYA SHAMPOO 200 ML,,81672.0,250.0
╪º┘è┘â┘ê╪¼┘ê┘è ╪║╪│┘ê┘ä ┘ä┘ä┘ê╪¼┘ç ┘ê┘à╪▓┘è┘ä ┘ä┘ä┘à┘è┘â╪¿ 150 ┘à┘ä,EICOJOYA FACIAL CLEANSER AND MAKEUP REMOVER 150 ML,,81675.0,270.0
╪º┘è┘â┘ê╪¼┘ê┘è ┘ä┘ê╪│┘è┘ê┘å ┘à╪▒╪╖╪¿ ┘ä┘ä┘ê╪¼┘ç ┘ê╪º┘ä╪¼╪│┘à 200 ┘à┘ä,EICOJOYA FACE AND BODY LOTION 200 ML,,81674.0,290.0
╪º┘è┘â┘ê╪¼┘ê┘è ┘ä┘è┘ü ╪º┘å ╪¿┘ä╪│┘à 200 ┘à┘ä,EICOJOYA LEAVE IN CONDITIONER 200 ML,,81673.0,0.0
╪º┘è┘â┘ê╪»┘å╪¬╪º ╪¼┘ä ┘ä┘ä┘ü┘à,ECODENTA ORAL GEL,,127680.0,80.0
╪º┘è┘â┘ê╪»┘å╪¬╪º ┘à╪╢┘à╪╢┘ç ┘ä┘ä┘ü┘à,ECODENTA MOUTHWASH,,79517.0,75.0
╪º┘è┘â┘ê╪»┘å╪¬╪º ┘à╪╣╪¼┘ê┘å ╪º╪│┘å╪º┘å,ECODENTA TOOTHPASTE,,127681.0,50.0
╪º┘è┘â┘ê╪│┘è┘å╪│ ╪▓┘è╪¬ ╪º┘ä╪┤╪╣╪▒ 50 ┘à┘ä,ECOSENSE HAIR OIL 50 ML,,72889.0,0.0
╪º┘è┘ä┘è┘ê╪»┘ê╪▒┘ê ╪»┘è╪▒┘à╪º ╪▒┘è╪¬┘è┘å┘ê┘ä ╪│┘è╪▒┘à 30 ┘à┘ä,ELIODORO DERMA RETINOL SERUM 30 ML,,129120.0,360.0
╪º┘è┘ä┘è┘ê╪»┘ê╪▒┘ê ╪»┘è╪▒┘à╪º ╪║╪│┘ê┘ä ┘ä┘ä┘ê╪¼┘ç,ELIODORO DERMA FACIAL CLEANSER,,129118.0,210.0
╪º┘è┘ä┘è┘ê╪»┘ê╪▒┘ê ╪»┘è╪▒┘à╪º ┘â╪▒┘è┘à ╪¬┘ü╪¬┘è╪¡,ELIODORO DERMA WHITENING CREAM,,129122.0,0.0
╪º┘è┘ä┘è┘ê╪»┘ê╪▒┘ê ╪»┘è╪▒┘à╪º ┘â╪▒┘è┘à ┘à╪▒╪╖╪¿ 50 ╪¼┘à,ELIODORO DERMA MOIST CREAM 50 GM,,129121.0,250.0
╪º┘è┘ä┘è┘ê╪»┘ê╪▒┘ê ╪»┘è╪▒┘à╪º ┘ä┘ê╪│┘è┘ê┘å ┘ä┘ä╪¼╪│┘à,ELIODORO DERMA BODY LOTION,,129119.0,125.0
╪º┘è┘à╪º┘ü╪▒┘è╪┤ ╪¿╪«╪º╪« 75 ┘à┘ä,EMAFRESH SPRAY 75 ML,,74002.0,85.0
╪º┘è┘à┘ê┘ü┘è╪¬ 0.05 % ┘â╪▒┘è┘à 15 ╪¼┘à,EUMOVATE 0.05 % TOP. CREAM 15 GM,,5469.0,0.0
╪º┘è┘à┘ê┘ä╪º┘å╪▓╪º ┘ä┘ê╪│┘è┘ê┘å 120 ┘à┘ä,EMOLANZA LOTION 120 ML,,80596.0,150.0
╪º┘è┘à┘ê┘à┘è╪│╪¬ ┘â╪▒┘è┘à 50 ╪¼┘à,EMOMOIST CHEMA CREAM 50 GM,,82417.0,0.0
╪º┘è┘à┘è╪¼╪▒╪º┘å╪» 0.075 ┘à╪¼┘à / 1.5 ┘à┘ä ╪º┘à╪¿┘ê┘ä,EMEGRAND 0.075 MG / 1.5 ML VIAL FOR I.V.,,5065.0,0.0
╪º┘è┘à┘è╪¼╪▒╪º┘å╪» 0.25 ┘à╪¼┘à / 5 ┘à┘ä ╪º┘à╪¿┘ê┘ä,EMEGRAND 0.25 MG / 5 ML VIAL FOR I.V,,126815.0,0.0
╪º┘è┘à┘è┘â┘ê╪¿╪º┘ä 1 ┘à╪¼┘à / ┘à┘ä 2 ╪º┘à╪¿┘ê┘ä,EMICOBAL 1 MG / ML 2 AMP. FOR I.M. INJ.,,5087.0,22.0
╪┤╪º╪┤ ╪º┘ä┘à╪¡┘ä┘ç 15 ╪│┘à ╪»╪▒╪¼┘ç ╪¬╪º┘å┘è┘ç,ELMAHALA MEDICAL GAUZE BAND SIZE 15 CM CLASS II,,138828.0,8.5
╪┤╪º╪┤ ╪º┘ä┘à╪¡┘ä┘ç 7.5 ╪│┘à ╪»╪▒╪¼┘ç ╪¬╪º┘å┘è┘ç,ELMAHALA MEDICAL GAUZE BAND SIZE 7.5 CM CLASS II,,137641.0,2.3
┘é╪│╪╖╪▒┘ç ╪«╪º╪▒╪¼┘è┘ç ┘ä┘ä╪▒╪¼╪º┘ä ┘à┘é╪º╪│ L,EXTERNAL CATHETER L,,122552.0,23.25
┘é╪│╪╖╪▒┘ç ╪«╪º╪▒╪¼┘è┘ç ┘ä┘ä╪▒╪¼╪º┘ä ┘à┘é╪º╪│ M,EXTERNAL CATHETER M,,122553.0,23.25
┘é╪│╪╖╪▒┘ç ╪«╪º╪▒╪¼┘è┘ç ┘ä┘ä╪▒╪¼╪º┘ä ┘à┘é╪º╪│ XL,EXTERNAL CATHETER XL,,122554.0,23.25
┘è┘ê╪½┘è╪▒┘ê┘â╪│ 100 ┘à┘â╪¼┘à 100 ╪º┘é╪▒╪º╪╡,EUTHYROX 100 MCG 100 TAB,,129488.0,140.0
┘è┘ê╪½┘è╪▒┘ê┘â╪│ 100 ┘à┘â╪¼┘à 50 ╪º┘é╪▒╪º╪╡,EUTHYROX 100 MCG 50 TAB.,,5493.0,140.0
┘è┘ê╪½┘è╪▒┘ê┘â╪│ 50 ┘à┘â╪¼┘à 100 ╪º┘é╪▒╪º╪╡,EUTHYROX 50 MCG 100 TAB,,129989.0,92.0
┘è┘ê╪½┘è╪▒┘ê┘â╪│ 50 ┘à┘â╪¼┘à 50 ╪º┘é╪▒╪º╪╡,EUTHYROX 50 MCG 50 TAB,,5495.0,92.0
┘è┘ê╪½┘è╪▒┘ê┘â╪│ 75 ┘à┘â╪¼┘à 100 ╪º┘é╪▒╪º╪╡,EUTHYROX 75 MCG 100 TAB,,83816.0,121.0
┘è┘ê╪▒┘ê┘ç┘è┘à ╪┤╪▒╪º╪¿ 120 ┘à┘ä,EUROHEAM 120 ML SYRUP,,81605.0,54.0
